file,strongest_frequency_hz,strongest_frequency_khz,strongest_power,std_mv,ptp_mv
capture_20260703_144123_946.csv,127000.0,127.0,0.010166997763782942,0.34955207558059814,2.929688
capture_20260703_144124_151.csv,128000.0,128.0,0.005992140008944199,0.3480106237089662,2.929688
capture_20260703_144124_343.csv,128000.0,128.0,0.00947092550441977,0.34498351783695713,2.9296870000000004
capture_20260703_144124_549.csv,128000.0,128.0,0.009798660026765106,0.3478751846522877,2.9296870000000004
capture_20260703_144124_753.csv,128000.0,128.0,0.010186176997863255,0.3462843136501308,2.9296870000000004
capture_20260703_144124_946.csv,127000.0,127.0,0.010589974671143403,0.3454296460760872,2.9296870000000004
capture_20260703_144125_152.csv,128000.0,128.0,0.011723258109863894,0.34786510034485646,2.441406
capture_20260703_144125_355.csv,127000.0,127.0,0.008973763071497342,0.348698315997325,2.9296870000000004
capture_20260703_144130_266.csv,128000.0,128.0,0.0112328176125609,0.34829830307268067,2.9296870000000004
capture_20260703_144130_466.csv,128000.0,128.0,0.010993919417271712,0.34715307601178297,3.90625
capture_20260703_144130_665.csv,128000.0,128.0,0.009658477038707704,0.3441559280670935,2.441406
capture_20260703_144130_882.csv,127000.0,127.0,0.009174164060157886,0.3452702318551846,2.9296870000000004
capture_20260703_144131_090.csv,127000.0,127.0,0.01028369441701815,0.3445270380285026,2.9296870000000004
capture_20260703_144131_290.csv,128000.0,128.0,0.009404034732184098,0.3473719128228885,2.441406
capture_20260703_144131_480.csv,128000.0,128.0,0.00841975392374742,0.3453621266437165,2.441406
capture_20260703_144131_692.csv,128000.0,128.0,0.010734451497676172,0.34634564338935586,2.9296870000000004
capture_20260703_144131_882.csv,127000.0,127.0,0.01040348123517102,0.34923372761854793,2.9296870000000004
capture_20260703_144132_091.csv,127000.0,127.0,0.01003581809646777,0.34608513676954755,3.417968
capture_20260703_144132_280.csv,128000.0,128.0,0.01067718542706186,0.34701049887848867,2.9296870000000004
